21	42
21	53
4	25
4	37
4	58
4	90
35	85
35	89
3	5
3	67
29	102
6	67
6	100
1	17
1	99
30	10
30	24
99	1
99	11
99	82
99	84
56	23
56	55
23	56
23	85
70	25
70	33
70	47
70	95
93	57
93	82
93	94
93	101
55	15
55	56
89	31
89	35
19	8
19	31
26	38
26	106
52	60
52	103
32	41
32	83
98	43
98	53
98	65
92	17
92	36
85	23
85	35
41	32
61	58
61	81
79	20
79	60
48	2
48	62
82	93
82	99
39	47
39	94
96	42
96	95
74	73
74	86
83	32
83	78
17	1
17	92
31	19
31	89
16	40
16	88
50	69
50	100
54	8
54	57
54	71
54	81
54	107
90	4
90	63
58	4
58	61
58	71
58	87
43	64
43	98
80	34
80	51
44	9
44	86
53	21
53	98
49	88
86	44
86	74
94	39
94	91
94	93
94	95
45	40
45	66
45	91
45	95
65	42
65	98
20	14
20	79
60	52
60	79
46	10
46	104
51	80
15	55
15	68
63	90
88	16
88	49
78	27
78	83
37	4
37	5
22	25
22	59
62	48
62	84
5	3
5	37
95	45
95	70
95	94
95	96
40	16
40	45
73	64
73	74
64	43
64	73
69	50
69	68
101	27
101	93
27	78
27	101
104	46
25	4
25	22
25	70
25	81
25	105
25	107
24	30
24	36
107	25
107	54
8	11
8	19
8	54
36	24
36	92
42	21
42	33
42	65
42	96
106	26
106	102
34	2
34	80
84	62
84	99
13	11
13	57
47	39
47	57
47	70
47	81
87	58
91	45
91	94
38	26
38	66
66	38
66	45
10	30
10	46
102	29
102	106
59	22
105	25
105	103
100	6
100	50
14	20
67	3
67	6
68	15
68	69
81	25
81	47
81	54
81	61
9	44
57	13
57	47
57	54
57	93
11	8
11	13
11	99
103	52
103	105
2	34
2	48
71	54
71	58
33	42
33	70
